date,geography,variable,estimate,geography_type,share,metric,grouping
2021-08-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),891,County,0.0037376669575139273,Total Vehicle Registrations,All
2021-08-31,Pierce,BEV (Battery Electric Vehicle),3772,County,0.0053009393286975875,Total Vehicle Registrations,All
2021-08-31,Pierce,ICE (Internal Combustion Engine),705771,County,0.9918476275064224,Total Vehicle Registrations,All
2021-08-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),2029,County,0.002851433164880012,Total Vehicle Registrations,All
2021-08-31,Snohomish,BEV (Battery Electric Vehicle),6315,County,0.009364642727387316,Total Vehicle Registrations,All
2021-08-31,Snohomish,ICE (Internal Combustion Engine),665888,County,0.9874589416396652,Total Vehicle Registrations,All
2021-08-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),2142,County,0.003176415632947527,Total Vehicle Registrations,All
2021-09-30,King,BEV (Battery Electric Vehicle),32911,County,0.020654575122379816,Total Vehicle Registrations,All
2021-09-30,King,ICE (Internal Combustion Engine),1550807,County,0.9732691100790762,Total Vehicle Registrations,All
2021-09-30,King,PHEV (Plug-in Hybrid Electric Vehicle),9682,County,0.006076314798543994,Total Vehicle Registrations,All
2021-09-30,Kitsap,BEV (Battery Electric Vehicle),1993,County,0.00835509795126123,Total Vehicle Registrations,All
2021-09-30,Kitsap,ICE (Internal Combustion Engine),235634,County,0.9878299802546355,Total Vehicle Registrations,All
2021-09-30,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),910,County,0.003814921794103221,Total Vehicle Registrations,All
2021-09-30,Pierce,BEV (Battery Electric Vehicle),3875,County,0.005446270955845149,Total Vehicle Registrations,All
2021-09-30,Pierce,ICE (Internal Combustion Engine),705554,County,0.9916485827046111,Total Vehicle Registrations,All
2021-09-30,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),2067,County,0.002905146339543722,Total Vehicle Registrations,All
2021-09-30,Snohomish,BEV (Battery Electric Vehicle),6462,County,0.009579762418334081,Total Vehicle Registrations,All
2021-09-30,Snohomish,ICE (Internal Combustion Engine),665917,County,0.9872062287727912,Total Vehicle Registrations,All
2021-09-30,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),2168,County,0.003214008808874697,Total Vehicle Registrations,All
2021-10-31,King,BEV (Battery Electric Vehicle),33875,County,0.02126980917763226,Total Vehicle Registrations,All
2021-10-31,King,ICE (Internal Combustion Engine),1548851,County,0.9725096742312886,Total Vehicle Registrations,All
2021-10-31,King,PHEV (Plug-in Hybrid Electric Vehicle),9907,County,0.00622051659107905,Total Vehicle Registrations,All
2021-10-31,Kitsap,BEV (Battery Electric Vehicle),2042,County,0.00856651424256408,Total Vehicle Registrations,All
2021-10-31,Kitsap,ICE (Internal Combustion Engine),235409,County,0.9875781348324034,Total Vehicle Registrations,All
2021-10-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),919,County,0.0038553509250325124,Total Vehicle Registrations,All
2021-10-31,Pierce,BEV (Battery Electric Vehicle),3999,County,0.005629611276678713,Total Vehicle Registrations,All
2021-10-31,Pierce,ICE (Internal Combustion Engine),704271,County,0.9914408510722164,Total Vehicle Registrations,All
2021-10-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),2081,County,0.0029295376511048765,Total Vehicle Registrations,All
2021-10-31,Snohomish,BEV (Battery Electric Vehicle),6663,County,0.009886871516669535,Total Vehicle Registrations,All
2021-10-31,Snohomish,ICE (Internal Combustion Engine),665060,County,0.9868471815813059,Total Vehicle Registrations,All
2021-10-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),2201,County,0.0032659469020245606,Total Vehicle Registrations,All
2021-11-30,King,BEV (Battery Electric Vehicle),34755,County,0.02182351803524917,Total Vehicle Registrations,All
2021-11-30,King,ICE (Internal Combustion Engine),1547710,County,0.9718451186400661,Total Vehicle Registrations,All
2021-11-30,King,PHEV (Plug-in Hybrid Electric Vehicle),10083,County,0.006331363324684719,Total Vehicle Registrations,All
2021-11-30,Kitsap,BEV (Battery Electric Vehicle),2084,County,0.00874340783130761,Total Vehicle Registrations,All
2021-11-30,Kitsap,ICE (Internal Combustion Engine),235323,County,0.9872960465867565,Total Vehicle Registrations,All
2021-11-30,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),944,County,0.003960545581935884,Total Vehicle Registrations,All
2021-11-30,Pierce,BEV (Battery Electric Vehicle),4128,County,0.005815165636428181,Total Vehicle Registrations,All
2021-11-30,Pierce,ICE (Internal Combustion Engine),703634,County,0.9912180856159173,Total Vehicle Registrations,All
2021-11-30,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),2106,County,0.0029667487476544934,Total Vehicle Registrations,All
2021-11-30,Snohomish,BEV (Battery Electric Vehicle),6851,County,0.010169637449678776,Total Vehicle Registrations,All
2021-11-30,Snohomish,ICE (Internal Combustion Engine),664587,County,0.9865142086950326,Total Vehicle Registrations,All
2021-11-30,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),2234,County,0.0033161538552886273,Total Vehicle Registrations,All
2021-12-31,King,BEV (Battery Electric Vehicle),35523,County,0.022347595288528258,Total Vehicle Registrations,All
2021-12-31,King,ICE (Internal Combustion Engine),1543830,County,0.9712267554623366,Total Vehicle Registrations,All
2021-12-31,King,PHEV (Plug-in Hybrid Electric Vehicle),10214,County,0.006425649249135142,Total Vehicle Registrations,All
2021-12-31,Kitsap,BEV (Battery Electric Vehicle),2130,County,0.00894875263631093,Total Vehicle Registrations,All
2021-12-31,Kitsap,ICE (Internal Combustion Engine),234931,County,0.9870138054465554,Total Vehicle Registrations,All
2021-12-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),961,County,0.00403744191713371,Total Vehicle Registrations,All
2021-12-31,Pierce,BEV (Battery Electric Vehicle),4235,County,0.005980126493443042,Total Vehicle Registrations,All
2021-12-31,Pierce,ICE (Internal Combustion Engine),701822,County,0.9910234559341635,Total Vehicle Registrations,All
2021-12-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),2122,County,0.0029964175723934203,Total Vehicle Registrations,All
2021-12-31,Snohomish,BEV (Battery Electric Vehicle),7038,County,0.010461896133201136,Total Vehicle Registrations,All
2021-12-31,Snohomish,ICE (Internal Combustion Engine),663449,County,0.9862083727871782,Total Vehicle Registrations,All
2021-12-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),2240,County,0.003329731079620708,Total Vehicle Registrations,All
2022-01-31,King,BEV (Battery Electric Vehicle),36408,County,0.022932959767798113,Total Vehicle Registrations,All
2022-01-31,King,ICE (Internal Combustion Engine),1540778,County,0.9705174655325325,Total Vehicle Registrations,All
2022-01-31,King,PHEV (Plug-in Hybrid Electric Vehicle),10398,County,0.006549574699669435,Total Vehicle Registrations,All
2022-01-31,Kitsap,BEV (Battery Electric Vehicle),2192,County,0.009215931115960125,Total Vehicle Registrations,All
2022-01-31,Kitsap,ICE (Internal Combustion Engine),234685,County,0.9866974424950283,Total Vehicle Registrations,All
2022-01-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),972,County,0.004086626389011516,Total Vehicle Registrations,All
2022-01-31,Pierce,BEV (Battery Electric Vehicle),4367,County,0.006182417414398931,Total Vehicle Registrations,All
2022-01-31,Pierce,ICE (Internal Combustion Engine),699844,County,0.9907780473923987,Total Vehicle Registrations,All
2022-01-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),2147,County,0.003039535193202314,Total Vehicle Registrations,All
2022-01-31,Snohomish,BEV (Battery Electric Vehicle),7236,County,0.010767136129277058,Total Vehicle Registrations,All
2022-01-31,Snohomish,ICE (Internal Combustion Engine),662527,County,0.9858372579217165,Total Vehicle Registrations,All
2022-01-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),2282,County,0.003395605949006391,Total Vehicle Registrations,All
2022-02-28,King,BEV (Battery Electric Vehicle),37279,County,0.023495488908987203,Total Vehicle Registrations,All
2022-02-28,King,ICE (Internal Combustion Engine),1538847,County,0.9698747987104865,Total Vehicle Registrations,All
2022-02-28,King,PHEV (Plug-in Hybrid Electric Vehicle),10519,County,0.006629712380526205,Total Vehicle Registrations,All
2022-02-28,Kitsap,BEV (Battery Electric Vehicle),2232,County,0.009394334778399764,Total Vehicle Registrations,All
2022-02-28,Kitsap,ICE (Internal Combustion Engine),234374,County,0.9864640767709079,Total Vehicle Registrations,All
2022-02-28,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),984,County,0.00414158845069237,Total Vehicle Registrations,All
2022-02-28,Pierce,BEV (Battery Electric Vehicle),4488,County,0.006369372514624863,Total Vehicle Registrations,All
2022-02-28,Pierce,ICE (Internal Combustion Engine),697965,County,0.9905523812767697,Total Vehicle Registrations,All
2022-02-28,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),2169,County,0.003078246208605465,Total Vehicle Registrations,All
2022-02-28,Snohomish,BEV (Battery Electric Vehicle),7471,County,0.01112696445805383,Total Vehicle Registrations,All
2022-02-28,Snohomish,ICE (Internal Combustion Engine),661646,County,0.9854251808075873,Total Vehicle Registrations,All
2022-02-28,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),2315,County,0.003447854734358803,Total Vehicle Registrations,All
2022-03-31,King,BEV (Battery Electric Vehicle),37997,County,0.023984098549604926,Total Vehicle Registrations,All
2022-03-31,King,ICE (Internal Combustion Engine),1535564,County,0.9692638446515656,Total Vehicle Registrations,All
2022-03-31,King,PHEV (Plug-in Hybrid Electric Vehicle),10697,County,0.006752056798829484,Total Vehicle Registrations,All
2022-03-31,Kitsap,BEV (Battery Electric Vehicle),2277,County,0.009599129881243966,Total Vehicle Registrations,All
2022-03-31,Kitsap,ICE (Internal Combustion Engine),233924,County,0.9861514529381263,Total Vehicle Registrations,All
2022-03-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),1008,County,0.00424941718062974,Total Vehicle Registrations,All
2022-03-31,Pierce,BEV (Battery Electric Vehicle),4633,County,0.006602263836894299,Total Vehicle Registrations,All
2022-03-31,Pierce,ICE (Internal Combustion Engine),694869,County,0.9902241463584945,Total Vehicle Registrations,All
2022-03-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),2227,County,0.0031735898046111816,Total Vehicle Registrations,All
2022-03-31,Snohomish,BEV (Battery Electric Vehicle),7684,County,0.011464207919314892,Total Vehicle Registrations,All
2022-03-31,Snohomish,ICE (Internal Combustion Engine),660211,County,0.9850073105958882,Total Vehicle Registrations,All
2022-03-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),2365,County,0.0035284814847969443,Total Vehicle Registrations,All
2022-04-30,King,BEV (Battery Electric Vehicle),39387,County,0.024867822412924425,Total Vehicle Registrations,All
2022-04-30,King,ICE (Internal Combustion Engine),1533651,County,0.9683032653262232,Total Vehicle Registrations,All
2022-04-30,King,PHEV (Plug-in Hybrid Electric Vehicle),10816,County,0.006828912260852326,Total Vehicle Registrations,All
2022-04-30,Kitsap,BEV (Battery Electric Vehicle),2334,County,0.009853090172239109,Total Vehicle Registrations,All
2022-04-30,Kitsap,ICE (Internal Combustion Engine),233524,County,0.9858324890239784,Total Vehicle Registrations,All
2022-04-30,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),1022,County,0.004314420803782506,Total Vehicle Registrations,All
2022-04-30,Pierce,BEV (Battery Electric Vehicle),4835,County,0.006907221796820535,Total Vehicle Registrations,All
2022-04-30,Pierce,ICE (Internal Combustion Engine),692902,County,0.9898713128150036,Total Vehicle Registrations,All
2022-04-30,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),2255,County,0.003221465388175865,Total Vehicle Registrations,All
2022-04-30,Snohomish,BEV (Battery Electric Vehicle),7985,County,0.011928753150251497,Total Vehicle Registrations,All
2022-04-30,Snohomish,ICE (Internal Combustion Engine),658987,County,0.984457514367537,Total Vehicle Registrations,All
2022-04-30,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),2419,County,0.003613732482211443,Total Vehicle Registrations,All
2022-05-31,King,BEV (Battery Electric Vehicle),40062,County,0.025337751301451692,Total Vehicle Registrations,All
2022-05-31,King,ICE (Internal Combustion Engine),1530028,County,0.9676868091522522,Total Vehicle Registrations,All
2022-05-31,King,PHEV (Plug-in Hybrid Electric Vehicle),11029,County,0.006975439546296009,Total Vehicle Registrations,All
2022-05-31,Kitsap,BEV (Battery Electric Vehicle),2363,County,0.010003513718318325,Total Vehicle Registrations,All
2022-05-31,Kitsap,ICE (Internal Combustion Engine),232821,County,0.9856233886638134,Total Vehicle Registrations,All
2022-05-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),1033,County,0.004373097617868316,Total Vehicle Registrations,All
2022-05-31,Pierce,BEV (Battery Electric Vehicle),4952,County,0.007106753424932764,Total Vehicle Registrations,All
2022-05-31,Pierce,ICE (Internal Combustion Engine),689572,County,0.9896240251893651,Total Vehicle Registrations,All
2022-05-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),2278,County,0.0032692213857021075,Total Vehicle Registrations,All
2022-05-31,Snohomish,BEV (Battery Electric Vehicle),8159,County,0.01222129852232982,Total Vehicle Registrations,All
2022-05-31,Snohomish,ICE (Internal Combustion Engine),656976,County,0.9840789089356731,Total Vehicle Registrations,All
2022-05-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),2470,County,0.003699792541997139,Total Vehicle Registrations,All
2022-06-30,King,BEV (Battery Electric Vehicle),40747,County,0.02577746118545829,Total Vehicle Registrations,All
2022-06-30,King,ICE (Internal Combustion Engine),1528690,County,0.9670833960683789,Total Vehicle Registrations,All
2022-06-30,King,PHEV (Plug-in Hybrid Electric Vehicle),11285,County,0.00713914274616283,Total Vehicle Registrations,All
2022-06-30,Kitsap,BEV (Battery Electric Vehicle),2399,County,0.010163187148376602,Total Vehicle Registrations,All
2022-06-30,Kitsap,ICE (Internal Combustion Engine),232591,County,0.9853546736257033,Total Vehicle Registrations,All
2022-06-30,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),1058,County,0.004482139225920152,Total Vehicle Registrations,All
2022-06-30,Pierce,BEV (Battery Electric Vehicle),5058,County,0.007278650873711522,Total Vehicle Registrations,All
2022-06-30,Pierce,ICE (Internal Combustion Engine),687550,County,0.989410124203313,Total Vehicle Registrations,All
2022-06-30,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),2301,County,0.0033112249229755265,Total Vehicle Registrations,All
2022-06-30,Snohomish,BEV (Battery Electric Vehicle),8372,County,0.012555507731715255,Total Vehicle Registrations,All
2022-06-30,Snohomish,ICE (Internal Combustion Engine),655903,County,0.9836592436401375,Total Vehicle Registrations,All
2022-06-30,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),2524,County,0.0037852486281473125,Total Vehicle Registrations,All
2022-07-31,King,BEV (Battery Electric Vehicle),41921,County,0.02659696971811818,Total Vehicle Registrations,All
2022-07-31,King,ICE (Internal Combustion Engine),1522832,County,0.9661677104501646,Total Vehicle Registrations,All
2022-07-31,King,PHEV (Plug-in Hybrid Electric Vehicle),11404,County,0.007235319831717272,Total Vehicle Registrations,All
2022-07-31,Kitsap,BEV (Battery Electric Vehicle),2475,County,0.01052927137442089,Total Vehicle Registrations,All
2022-07-31,Kitsap,ICE (Internal Combustion Engine),231508,County,0.9848931544846188,Total Vehicle Registrations,All
2022-07-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),1076,County,0.0045775741409603546,Total Vehicle Registrations,All
2022-07-31,Pierce,BEV (Battery Electric Vehicle),5249,County,0.0075969079759573566,Total Vehicle Registrations,All
2022-07-31,Pierce,ICE (Internal Combustion Engine),683364,County,0.9890366588077963,Total Vehicle Registrations,All
2022-07-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),2326,County,0.0033664332162462967,Total Vehicle Registrations,All
2022-07-31,Snohomish,BEV (Battery Electric Vehicle),8684,County,0.013076304543579149,Total Vehicle Registrations,All
2022-07-31,Snohomish,ICE (Internal Combustion Engine),652859,County,0.9830703717200069,Total Vehicle Registrations,All
2022-07-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),2559,County,0.0038533237364139846,Total Vehicle Registrations,All
2022-08-31,King,BEV (Battery Electric Vehicle),42958,County,0.027341286182269726,Total Vehicle Registrations,All
2022-08-31,King,ICE (Internal Combustion Engine),1516647,County,0.9652935347195128,Total Vehicle Registrations,All
2022-08-31,King,PHEV (Plug-in Hybrid Electric Vehicle),11572,County,0.007365179098217451,Total Vehicle Registrations,All
2022-08-31,Kitsap,BEV (Battery Electric Vehicle),2541,County,0.010857164831502442,Total Vehicle Registrations,All
2022-08-31,Kitsap,ICE (Internal Combustion Engine),230403,County,0.9844641277735762,Total Vehicle Registrations,All
2022-08-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),1095,County,0.004678707394921359,Total Vehicle Registrations,All
2022-08-31,Pierce,BEV (Battery Electric Vehicle),5437,County,0.007910699450164921,Total Vehicle Registrations,All
2022-08-31,Pierce,ICE (Internal Combustion Engine),679479,County,0.9886250049105408,Total Vehicle Registrations,All
2022-08-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),2381,County,0.003464295639294221,Total Vehicle Registrations,All
2022-08-31,Snohomish,BEV (Battery Electric Vehicle),8957,County,0.013540049492153665,Total Vehicle Registrations,All
2022-08-31,Snohomish,ICE (Internal Combustion Engine),649985,County,0.9825643707890477,Total Vehicle Registrations,All
2022-08-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),2577,County,0.0038955797187987043,Total Vehicle Registrations,All
2022-09-30,King,BEV (Battery Electric Vehicle),43289,County,0.027706875099206857,Total Vehicle Registrations,All
2022-09-30,King,ICE (Internal Combustion Engine),1507459,County,0.9648404497718882,Total Vehicle Registrations,All
2022-09-30,King,PHEV (Plug-in Hybrid Electric Vehicle),11644,County,0.00745267512890491,Total Vehicle Registrations,All
2022-09-30,Kitsap,BEV (Battery Electric Vehicle),2576,County,0.011073901959857106,Total Vehicle Registrations,All
2022-09-30,Kitsap,ICE (Internal Combustion Engine),228935,County,0.9841629445574094,Total Vehicle Registrations,All
2022-09-30,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),1108,County,0.004763153482733568,Total Vehicle Registrations,All
2022-09-30,Pierce,BEV (Battery Electric Vehicle),5534,County,0.008116261709108135,Total Vehicle Registrations,All
2022-09-30,Pierce,ICE (Internal Combustion Engine),673912,County,0.9883711891775355,Total Vehicle Registrations,All
2022-09-30,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),2395,County,0.0035125491133563397,Total Vehicle Registrations,All
2022-09-30,Snohomish,BEV (Battery Electric Vehicle),9060,County,0.013774963319979018,Total Vehicle Registrations,All
2022-09-30,Snohomish,ICE (Internal Combustion Engine),646066,County,0.9822886812677224,Total Vehicle Registrations,All
2022-09-30,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),2589,County,0.0039363554122986396,Total Vehicle Registrations,All
2022-10-31,King,BEV (Battery Electric Vehicle),44929,County,0.02905062538148788,Total Vehicle Registrations,All
2022-10-31,King,ICE (Internal Combustion Engine),1490076,County,0.9634676860367677,Total Vehicle Registrations,All
2022-10-31,King,PHEV (Plug-in Hybrid Electric Vehicle),11571,County,0.007481688581744447,Total Vehicle Registrations,All
2022-10-31,Kitsap,BEV (Battery Electric Vehicle),2619,County,0.011399992164953838,Total Vehicle Registrations,All
2022-10-31,Kitsap,ICE (Internal Combustion Engine),226018,County,0.9838119240696971,Total Vehicle Registrations,All
2022-10-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),1100,County,0.0047880837653490734,Total Vehicle Registrations,All
2022-10-31,Pierce,BEV (Battery Electric Vehicle),5723,County,0.008509822056542809,Total Vehicle Registrations,All
2022-10-31,Pierce,ICE (Internal Combustion Engine),664413,County,0.9879497469952433,Total Vehicle Registrations,All
2022-10-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),2381,County,0.0035404309482139486,Total Vehicle Registrations,All
2022-10-31,Snohomish,BEV (Battery Electric Vehicle),9378,County,0.014432643814724129,Total Vehicle Registrations,All
2022-10-31,Snohomish,ICE (Internal Combustion Engine),637823,County,0.981602919155341,Total Vehicle Registrations,All
2022-10-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),2576,County,0.003964437029934886,Total Vehicle Registrations,All
2017-01-31,Region,BEV (Battery Electric Vehicle),11741,PSRC Region,0.003755980585729513,Total Vehicle Registrations,All
2017-01-31,Region,ICE (Internal Combustion Engine),3108762,PSRC Region,0.9945021478284347,Total Vehicle Registrations,All
2017-01-31,Region,PHEV (Plug-in Hybrid Electric Vehicle),5445,PSRC Region,0.001741871585835721,Total Vehicle Registrations,All
2017-02-28,Region,BEV (Battery Electric Vehicle),12135,PSRC Region,0.0038887824249466594,Total Vehicle Registrations,All
2017-02-28,Region,ICE (Internal Combustion Engine),3102776,PSRC Region,0.9943156800450182,Total Vehicle Registrations,All
2017-02-28,Region,PHEV (Plug-in Hybrid Electric Vehicle),5603,PSRC Region,0.001795537530035116,Total Vehicle Registrations,All
2017-03-31,Region,BEV (Battery Electric Vehicle),12431,PSRC Region,0.003989086890277166,Total Vehicle Registrations,All
2017-03-31,Region,ICE (Internal Combustion Engine),3098102,PSRC Region,0.9941756956754461,Total Vehicle Registrations,All
2017-03-31,Region,PHEV (Plug-in Hybrid Electric Vehicle),5719,PSRC Region,0.001835217434276817,Total Vehicle Registrations,All
2017-04-30,Region,BEV (Battery Electric Vehicle),12778,PSRC Region,0.004108503328633645,Total Vehicle Registrations,All
2017-04-30,Region,ICE (Internal Combustion Engine),3091499,PSRC Region,0.9940079771456866,Total Vehicle Registrations,All
2017-04-30,Region,PHEV (Plug-in Hybrid Electric Vehicle),5858,PSRC Region,0.0018835195256797534,Total Vehicle Registrations,All
2017-05-31,Region,BEV (Battery Electric Vehicle),13074,PSRC Region,0.004206858782244057,Total Vehicle Registrations,All
2017-05-31,Region,ICE (Internal Combustion Engine),3088714,PSRC Region,0.9938644345066675,Total Vehicle Registrations,All
2017-05-31,Region,PHEV (Plug-in Hybrid Electric Vehicle),5994,PSRC Region,0.001928706711088487,Total Vehicle Registrations,All
2017-06-30,Region,BEV (Battery Electric Vehicle),13394,PSRC Region,0.004311102327686263,Total Vehicle Registrations,All
2017-06-30,Region,ICE (Internal Combustion Engine),3087288,PSRC Region,0.9936997523546266,Total Vehicle Registrations,All
2017-06-30,Region,PHEV (Plug-in Hybrid Electric Vehicle),6180,PSRC Region,0.001989145317687107,Total Vehicle Registrations,All
2017-07-31,Region,BEV (Battery Electric Vehicle),13693,PSRC Region,0.004411131785662743,Total Vehicle Registrations,All
2017-07-31,Region,ICE (Internal Combustion Engine),3084214,PSRC Region,0.993564186751335,Total Vehicle Registrations,All
2017-07-31,Region,PHEV (Plug-in Hybrid Electric Vehicle),6285,PSRC Region,0.0020246814630022884,Total Vehicle Registrations,All
2017-08-31,Region,BEV (Battery Electric Vehicle),13935,PSRC Region,0.004489060512277991,Total Vehicle Registrations,All
2017-08-31,Region,ICE (Internal Combustion Engine),3083857,PSRC Region,0.9934424602950893,Total Vehicle Registrations,All
2017-08-31,Region,PHEV (Plug-in Hybrid Electric Vehicle),6421,PSRC Region,0.002068479192632722,Total Vehicle Registrations,All
2017-09-30,Region,BEV (Battery Electric Vehicle),14241,PSRC Region,0.004585671491265778,Total Vehicle Registrations,All
2017-09-30,Region,ICE (Internal Combustion Engine),3084723,PSRC Region,0.9932958584054383,Total Vehicle Registrations,All
2017-09-30,Region,PHEV (Plug-in Hybrid Electric Vehicle),6579,PSRC Region,0.0021184701032959455,Total Vehicle Registrations,All
2017-10-31,Region,BEV (Battery Electric Vehicle),14601,PSRC Region,0.0046996138533840215,Total Vehicle Registrations,All
2017-10-31,Region,ICE (Internal Combustion Engine),3085487,PSRC Region,0.9931235839761868,Total Vehicle Registrations,All
2017-10-31,Region,PHEV (Plug-in Hybrid Electric Vehicle),6763,PSRC Region,0.002176802170429158,Total Vehicle Registrations,All
2017-11-30,Region,BEV (Battery Electric Vehicle),14855,PSRC Region,0.004779541054665016,Total Vehicle Registrations,All
2017-11-30,Region,ICE (Internal Combustion Engine),3086232,PSRC Region,0.9929836787762316,Total Vehicle Registrations,All
2017-11-30,Region,PHEV (Plug-in Hybrid Electric Vehicle),6952,PSRC Region,0.002236780169103412,Total Vehicle Registrations,All
2017-12-31,Region,BEV (Battery Electric Vehicle),15069,PSRC Region,0.004846712154379473,Total Vehicle Registrations,All
2017-12-31,Region,ICE (Internal Combustion Engine),3086963,PSRC Region,0.9928741848974533,Total Vehicle Registrations,All
2017-12-31,Region,PHEV (Plug-in Hybrid Electric Vehicle),7086,PSRC Region,0.0022791029481672937,Total Vehicle Registrations,All
2018-01-31,Region,BEV (Battery Electric Vehicle),15504,PSRC Region,0.004980943969841901,Total Vehicle Registrations,All
2018-01-31,Region,ICE (Internal Combustion Engine),3089778,PSRC Region,0.9926477745904391,Total Vehicle Registrations,All
2018-01-31,Region,PHEV (Plug-in Hybrid Electric Vehicle),7381,PSRC Region,0.0023712814397189802,Total Vehicle Registrations,All
2018-02-28,Region,BEV (Battery Electric Vehicle),15690,PSRC Region,0.005048779122188178,Total Vehicle Registrations,All
2018-02-28,Region,ICE (Internal Combustion Engine),3084397,PSRC Region,0.9925072771280974,Total Vehicle Registrations,All
2018-02-28,Region,PHEV (Plug-in Hybrid Electric Vehicle),7595,PSRC Region,0.0024439437497144174,Total Vehicle Registrations,All
2018-03-31,Region,BEV (Battery Electric Vehicle),15983,PSRC Region,0.005138821816666592,Total Vehicle Registrations,All
2018-03-31,Region,ICE (Internal Combustion Engine),3086458,PSRC Region,0.9923517303775972,Total Vehicle Registrations,All
2018-03-31,Region,PHEV (Plug-in Hybrid Electric Vehicle),7805,PSRC Region,0.0025094478057362665,Total Vehicle Registrations,All
2018-04-30,Region,BEV (Battery Electric Vehicle),16384,PSRC Region,0.005261381542968217,Total Vehicle Registrations,All
2018-04-30,Region,ICE (Internal Combustion Engine),3089598,PSRC Region,0.992160271752412,Total Vehicle Registrations,All
2018-04-30,Region,PHEV (Plug-in Hybrid Electric Vehicle),8029,PSRC Region,0.0025783467046198616,Total Vehicle Registrations,All
2018-05-31,Region,BEV (Battery Electric Vehicle),17007,PSRC Region,0.005451873678865502,Total Vehicle Registrations,All
2018-05-31,Region,ICE (Internal Combustion Engine),3094177,PSRC Region,0.9918893481537616,Total Vehicle Registrations,All
2018-05-31,Region,PHEV (Plug-in Hybrid Electric Vehicle),8294,PSRC Region,0.0026587781673728748,Total Vehicle Registrations,All
2018-06-30,Region,BEV (Battery Electric Vehicle),17557,PSRC Region,0.005615912765749873,Total Vehicle Registrations,All
2018-06-30,Region,ICE (Internal Combustion Engine),3100152,PSRC Region,0.9916377053349092,Total Vehicle Registrations,All
2018-06-30,Region,PHEV (Plug-in Hybrid Electric Vehicle),8586,PSRC Region,0.002746381899340913,Total Vehicle Registrations,All
2018-07-31,Region,BEV (Battery Electric Vehicle),17971,PSRC Region,0.005739175533630591,Total Vehicle Registrations,All
2018-07-31,Region,ICE (Internal Combustion Engine),3104538,PSRC Region,0.9914578227603611,Total Vehicle Registrations,All
2018-07-31,Region,PHEV (Plug-in Hybrid Electric Vehicle),8777,PSRC Region,0.00280300170600833,Total Vehicle Registrations,All
2018-08-31,Region,BEV (Battery Electric Vehicle),18421,PSRC Region,0.005873314821598979,Total Vehicle Registrations,All
2018-08-31,Region,ICE (Internal Combustion Engine),3108995,PSRC Region,0.9912657517929058,Total Vehicle Registrations,All
2018-08-31,Region,PHEV (Plug-in Hybrid Electric Vehicle),8973,PSRC Region,0.0028609333854952303,Total Vehicle Registrations,All
2018-09-30,Region,BEV (Battery Electric Vehicle),18903,PSRC Region,0.006021373438872213,Total Vehicle Registrations,All
